Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-06-09,Moree],10.8,20.2,0.0,2.0,7.6,E,24.0,E,SSE,13.0,11.0,77.0,32.0,1024.8,1021.7,7.0,5.0,6.8,18.4,No,No
2012-06-10,MOree,4.9,20.4,0.0,2.0,9.5,ESE,33.0,SE,SE,13.0,17.0,66.0,23.0,1022.8,1018.2,3.0,8.O,12.0,19.8,No,No
2012-06-11,Horee,4.2,19.4,0.0,3.2,8.6,SE,31.0,S,ESE,11.0,17.0,67.0,42.0,1018.1,1015.0,1.0,7.0,12.1,18.8,No,No
2012-o6-1z,MOree,G.9,20.5,0.0,9.8,2.6,W8W,3S.o,SSW,W8W,71.o,22.0,B0.9,8q.0,1016.8,1014.4,l.O,1.0,IZ.7,20.0,No,No
2012-06-13,Moree,6.1,21.6,0.0,3.2,9.5,SE,35.0,SSE,S,17.0,C.8,61.0,41.0,1018.4,1015.4,1.0,2.0,15.0,20.9,No,No
2012-0C-74,Moree',20.8,6.9,0.0,10.0,3.2,ENE,33.0,ENE,NNW,15.0,11.0,63.0,44.0,1015.7,1018.7,0.0,2.0,14.0,20.1,No,No
2012-06-15,Moree],6.3,22.4,0.0,2.8,10.2,ENE,26.0,NE,N,2O.o,13.0,74.0,34.0,1019.8,1016.7,0.0,1.0,13.1,21.8,No,NO
2012-06-16,Moree,8.7,22.1,0.0,3.0,8.0,NNE,35.0,NNE,WNW,28.0,15.0,62.0,39.0,1017.3,1020.8,4.0,5.0,14.9,21.5,No,No
2012-06-17,Moree,6.0,16.4,0.6,3.0,6.8,SW,39.0,SW,SW,15.0,26.0,q9.O,36.0,1025.1,1022.7,8.0,1.0,9.9,16.9,No,No
201Z-0C-18,Mree,2.5,17.1,0.0,2.6,9.2,SSW,37.0,SW,WSW,7.0,24.0,38.0,86.0,1025.1,10z2.7,1.0,1.0,3.1,16.4,No,No
2012-06-19,Moree,0.9,17.4,0.0,2.6,9.9,SSW,39.0,5W,SSW,9.0,22.0,85.0,40.0,1025.0,1021.0,1.0,1.0,7.4,16.8,No,No
2012-06-20,Moree',0.9,18.2,0.0,2.6,g.S,E,19.0,E,NW,6.0,9.0,80.0,42.0,1024.5,1020.5,1.0,1.0,8.3,17.9,No,No
2012-06-21,Moreee,2.1,20.3,0.0,2.2,10.2,N,30.0,NE,N,17.0,17.0,70.0,26.0,1020.5,1015.3,0.0,1.0,9.9,19.9,No,No
2012-06-22,Moree,6.6,Zz.2,3.6,0.0,6.7,WSW,44.0,N,WNW,22.0,28.0,65.0,28.0,1014.1,1011.9,6.0,1.o,15.4,20.5,No,No
2012-06-23,Moree',1.5,15.5,0.0,3.8,9.9,S,35.0,SSW,SW,13.0,22.0,38.0,79.0,1025.2,1023.3,1.0,0.0,8.2,14.6,No,No
2012-06-24,More,-1.6,17.3,0.0,3.2,9.2,SSW,30.0,N,SW,0.0,19.0,79.0,19.0,1030.1,1027.8,0.0,0.0,5.1,17.0,No,No
2012-06-25,Moree,-1.8,18.5,10.0,2.2,0.0,ENE,26.0,E,SSW,15.0,13.0,55.0,19.0,1030.0,1026.2,1.0,1.0,8.6,17.9,No,No
2012-06-26,Mree,1.9,15.0,0.0,2.8,5.2,E,ZG.0,ESE,N,15.0,11.0,52.0,28.0,1025.9,1024.0,7.0,6.0,9.7,17.8,No,No
2012-06-27,Mo5ee,5.5,17.0,8.9,2.2,0.2,SE,35.0,SSE,S,11.0,19.0,79.0,66.0,1026.3,70z2.4,7.0,7.0,9.6,15.9,No,No
2012-06-28,Mpree,9.3,20.9,0.2,0.6,6.0,SE,31.0,SSW,ESE,17.0,7.0,82.0,40.0,1021.7,1015.8,7.0,3.0,12.1,20.4,No,No
2012-06-29,Moree,21.8,8.9,0.0,2.8,8.8,WNW,24.0,N,SW,0.0,15.0,69.0,44.0,1015.7,1012.0,3.0,6.0,14.1,19.9,No,No
2012-06-30,Muree,6.8,21.1,o.9,z.S,9.6,WSW,Bo.0,ENE,WNW,0.D,Z8.0,70.0,85.o,1016.4,10I3.1,B.O,6.0,13.9,1g.q,NO,N0
2012-07-01,oree,7.0,17.2,0.0,3.2,7.8,WNW,44.0,WSW,WSW,9.0,33.0,56.0,25.0,1019.6,1017.8,4.0,3.0,12.4,15.8,No,No
2012-07-02,Moree,0.2,74.s,0.0,2.8,10.1,WSW,41.0,SW,SW,17.0,26.0,67.0,36.0,1023.1,1020.0,1.0,1.0,7.2,14.2,No,No
2012-07-03,Moree],7.G,15.2,0.0,2.8,9.9,SSW,39.0,88W,SSW,11.8,24.0,69.0,33.0,1022.7,1019.8,1.0,1.0,"9.0,",15.0,No,No
2012-07-04,Moree,-0.4,15.3,0.0,3.2,9.4,SSW,33.0,SSW,SW,17.0,17.0,37.0,80.0,1025.4,1023.6,0.0,0.0,5.9,14.6,No,No
2012-07-05,Morree,-1.6,18.4,0.0,2.6,14.03,SW,0.0,N,W,26.0,9.0,67.0,30.0,1028.5,1025.9,0.0,2.0,7.6,17.7,No,No
2012-07-06,Noree,2.0,19.2,0.0,15.3712,14.03,ESE,33.0,SE,SSE,17.0,13.0,57.0,30.0,1029.3,1026.1,5.604,6.994,11.8,18.3,No,No
2012-07-07,Moree,2.3,19.8,0.0,15.3712,14.03,SE,28.0,ESE,SSW,11.0,15.0,65.0,28.0,1030.0,1026.2,6.994,5.604,19.6,10.5,No,No
2012-07-08,Moree,4.1,20.5,14.03,15.3712,0.0,ENE,31.0,E,E,17.0,9.0,63.0,24.0,1029.3,1025.6,5.604,6.994,11.7,19.8,No,No
2012-07-09,Moree],6.3,21.7,0.0,12.2,9.2,NNE,35.0,E,ENE,20.0,22.0,59.0,24.0,1029.0,1023.0,5.0,4.0,13.0,21.3,No,No
2012-D7-I0,Muree,18.9,9.1,D.8,4.Z,D.b,NE,5Z.D,ENE,NE,zZ.0,Z5.0,C9.0,1S.0,10Z3.s,18z0.1,1.8,1.8,16.4,15.2,Nu,Ye8
2012-07-11,More,13.3,15.G,4.8,1.6,3.1,"NE,",44.0,NNE,E,19.0,9.0,75.0,96.0,1023.0,1019.6,7.0,7.0,14.3,18.0,Yes,Yes
2012-07-12,Moree,13.0,18.2,26.2,4.6,0.0,W,29.993,ENE,N,17.0,13.0,98.0,99.0,1018.4,1015.2,8.0,8.0,15.8,17.6,Yes,Yes
2012-07-13,Moree',14.7,17.2,14.6,0.4,0.2,ENE,9.0,NE,ESE,26.0,15.0,97.0,91.0,1016.5,1013.3,8.0,8.0,18.1,16.8,Yes,Yes
2012-07-14,MMoree,12.5,15.1,40.2,0.6,0.1,WNW,26.0,NW,NW,15.0,9.0,94.0,84.0,1018.0,1016.1,8.0,8.0,13.5,14.2,Yes,No
2012-07-15,Horee,7.6,14.5,0.2,0.8,10.1,SW,39.0,SSW,WSW,19.0,26.0,77.0,55.0,1023.5,1022.6,1.0,2.0,10.1,14.2,No,N0
2012-07-16,Moree,1.5,15.8,0.0,2.6,Io.0,SSW,20.0,SSW,SE,2.0,0.0,88.0,51.0,1028.9,1024.8,0.0,0.0,6.6,14.6,No,No
2012-07-17,Moree',5.0,18.1,0.0,1.6,6.3,ESE,30.0,ESE,WNW,20.0,9.0,70.0,55.0,1026.8,1022.7,1.0,7.0,11.4,16.7,No,No
2012-07-18,Moree,9.0,14.7,0.6,1.8,0.4,E,20.0,E,E,9.0,13.0,92.0,92.0,1021.5,1017.9,7.0,6.0,12.9,13.5,No,Yes
2012-07-19,Moree',5.7,14.2,7.2,1.2,8.8,SSW,41.0,SSW,SSW,18.8,17.0,48.0,90.0,1020.4,1018.9,1.0,6.0,10.2,16.0,Yes,No
2012-07-20,Moree],2.5,16.9,0.0,3.4,10.0,SSW,39.0,S,SSW,9.0,30.0,74.0,42.0,1022.0,1024.3,0.0,0.0,8.4,16.2,No,No
2012-07-21,Moree,2.8,18.5,0.0,2.6,10.1,SSW,39.0,SSW,S,19.0,15.0,79.0,51.0,1026.4,1023.6,1.0,3.0,9.7,18.8,No,No
2012-07-22,Moree],4.4,18.8,0.0,3.2,9.1,ESE,33.0,SSW,SSE,7.0,17.0,73.0,44.0,1026.3,1023.3,5.0,1.0,10.6,17.2,No,No
z012-07-2B,Moree],4.0,17.9,0.0,1.8,10.3,ESE,33.0,SSE,S,17.0,15.0,65.0,41.0,1022.5,1026.2,1.0,2.0,12.5,17.6,No,No
2012-07-24,Muree,3.5,18.5,0.0,3.0,10.0,W,29.993,E,E,11.0,7.0,74.0,32.0,1025.9,1039.2l3,8.9,3.0,10.0,19.5,NO,No
2012-07-25,Mree,6.2,19.7,0.0,2.8,10.3,W,29.993,ENE,N,22.0,15.0,67.0,34.0,1023.8,1020.4,0.0,2.0,11.7,1B.S,No,No
2012-07-26,Moreer,7.6,19.6,0.0,3.2,4.1,W,29.993,N,N,22.0,20.0,78.0,50.0,1017.7,1013.4,7.0,2.0,12.9,19.4,No,Yes
2012-07-27,Moree,4.9,15.9,1.2,2.8,9.9,W,39.0,SW,WSW,15.0,24.0,78.0,39.0,l0l6.4,1014.2,1.0,S.8,9.1,15.1,Yes,No
2012-07-28,Moee,4.6,13.7,0.0,3.4,4.5,SW,41.0,WSW,SW,19.0,24.0,88.0,57.0,1020.9,1019.9,7.0,6.0,8.4,13.3,No,No
2012-07-29,oree,2.3,16.3,0.0,1.0,9.7,5W,37.0,SW,SW,17.0,26.0,43.0,84.0,1024.8,1022.2,1.0,1.0,8.8,15.8,No,No
2012-07-30,Horee,1.8,16.6,0.0,2.6,10.1,SW,39.0,SSW,SSW,13.0,26.0,82.0,33.0,1024.0,1020.4,1.0,1.0,7.6,16.1,No,No
2012-07-31,Moree',1.5,17.4,0.0,2.6,10.3,SSW,26.0,SSW,SSW,2.0,9.0,88.0,28.0,1028.9,1020.9,0.0,1.0,6.6,16.8,No,N0
2012-08-01,Moree,0.8,16.5,0.0,2.6,10.4,SSW,28.0,NE,W,7.0,19.0,71.0,33.0,1023.5,1020.1,1.0,0.0,8.8,16.2,No,No
2012-08-02,MMoree,-1.1,16.6,0.0,2.8,10.2,SW,26.0,WNW,SW,7.0,17.0,66.0,30.0,1019.9,1024.0,0.0,1.0,7.2,16.2,No,No
2012-08-03,MOree,0.4,18.0,O.o,3.4,14.03,W,22.0,NNE,W,11.0,l3.O,64.0,25.0,1021.6,1018.0,3.0,6.0,8.3,17.7,No,No
2012-08-04,Moree,0.4,19.4,0.0,15.3712,14.03,WSW,30.0,NE,SW,9.0,19.0,55.0,21.0,1022.3,1018.0,6.994,5.604,18.8,9.6,No,No
2012-08-05,Moree,0.9,21.4,0.0,15.3712,14.03,NW,33.0,NE,W,24.0,17.0,45.0,17.0,1020.8,1016.3,5.604,6.994,11.2,20.5,No,No
2012-08-06,Moree,2.2,19.6,0.0,8.8,10.4,WSW,41.0,N,SW,0.0,30.0,50.0,29.0,1021.0,1019.6,1.0,1.0,11.3,19.0,No,No
Z012-0B-07,Moree,-0.4,17.0,0.0,3.6,10.2,SW,30.0,N,SW,0.0,15.0,59.0,28.0,1026.5,1023.1,0.0,1.0,9.2,16.5,No,No
2012-08-08,Moree,-0.2,18.8,D.8,3.4,10.6,WSW,19.0,WNW,NE,11.0,11.0,59.0,25.0,1025.4,1021.0,1.0,0.0,8.6,18.1,No,No
2012-08-09,Moree',4.0,19.2,0.0,3.0,2.9,SW,39.0,NE,SW,13.0,24.0,57.0,42.0,1018.5,1015.7,1.o,7.0,9.8,15.5,No,No
2012-08-10,Moree,3.8,14.6,0.0,10.3,4.0,WSW,52.0,SW,SW,26.0,35.0,34.0,65.0,1021.3,1018.5,3.0,2.0,7.6,13.8,No,No
2012-08-11,Moree,0.5,16.8,0.0,4.2,10.6,SSW,48.8,SSW,SSW,19.0,31.0,54.0,3G.9,1022.4,1019.0,1.0,3.0,10.1,16.4,N0,No
2012-08-12,Moreef,z.q,19.0,0.0,3.4,10.6,SSW,37.0,SSW,SW,11.0,15.0,63.0,35.0,1023.7,1020.1,1.0,1.0,11.8,18.2,No,No
2012-08-13,Moree,1.8,19.6,0.0,3.8,10.7,ESE,20.0,E,WNW,9.0,6.0,61.0,31.0,1026.3,1022.4,1.0,1.0,11.8,19.2,No,No
2012-08-14,Moree,2.1,19.9,0.0,3.0,9.9,WNW,24.0,NNE,W,11.0,13.0,59.0,32.0,1o24.G,1020.9,1.0,7.0,11.5,19.3,No,No
2012-08-15,Koree,1.8,2B.l,10.6,B.Z,0.0,NNW,30.0,NE,N,17.0,19.0,55.0,14.0,1017.2,1022.3,1.0,2.0,11.8,22.7,No,No
2012-08-16,More,3.1,12.6,0.0,4.8,10.5,WNW,33.0,NNE,W,7.0,13.0,43.0,28.0,1017.7,1014.1,0.0,5.0,21.2,19.5,No,No
2012-08-17,Mkree,1.8,21.9,0.0,4.0,10.6,NW,61.0,N,NW,15.0,37.0,4q.D,14.0,1014.9,1009.8,0.0,4.0,12.9,21.5,No,No
2012-08-18,Moree,0.7,16.5,0.0,7.8,10.8,WSW,44.0,WSW,WNW,19.0,30.0,46.0,25.0,1018.8,1016.6,0.0,4.0,10.3,16.0,No,No
2012-08-19,Moree,0.2,17.2,0.0,3.4,10.1,WSW,31.0,W,SW,7.0,15.0,61.0,30.0,1024.0,1021.2,1.0,5.0,10.6,16.5,No,No
2012-08-20,MMoree,3.8,18.9,0.0,2.6,q.8,E,24.0,ENE,SW,11.0,6.0,53.0,29.0,1023.6,1018.7,3.0,1.0,10.9,18.0,No,No
2012-08-21,Moree],22.1,6.2,0.0,3.6,14.03,NNE,43.0,NNE,N,28.0,20.0,59.0,40.0,1021.0,1016.9,6.0,7.0,21.1,15.4,No,No
2012-08-22,Moree,1Z.S,24.9,14.03,15.3712,124.803,NNE,50.0,NNE,N,31.0,22.0,65.0,41.0,1018.5,1013.7,5.604,6.994,17.3,24.3,No,No
2012-08-23,Moree,28.5,15.1,0.4,9.4,14.03,WSW,78.0,NNE,N,31.0,39.0,76.0,32.0,1016.1,1009.8,6.0,5.0,18.4,27.7,No,Yes
2012-08-24,Moree',7.8,19.2,10.7,6.2,2.4,SW,31.0,SSW,WSW,15.0,19.0,61.0,28.0,1021.0,1018.3,0.0,0.0,14.1,18.6,Ye8,No
2012-08-25,Moree,2.3,21.0,0.0,4.8,10.8,WNW,30.0,NNE,WNW,13.0,17.0,57.0,28.0,1022.0,1018.2,1.0,3.0,11.6,20.5,No,No
2012-08-26,Moree,4.4,18.7,0.0,8.4,10.6,SW,31.0,W,SSW,7.0,20.0,59.0,38.0,1018.3,1021.1,4.0,3.0,13.3,18.0,No,No
2012-08-27,Moree,1.6,20.6,0.0,4.4,10.7,NE,28.0,N,SSW,4.0,0.0,64.0,35.0,1023.3,1020.0,0.0,1.0,10.6,19.5,No,No
2012-08-28,Moree,3.2,21.5,0.0,3.6,10.8,NNE,39.0,NE,NW,19.0,13.0,63.0,35.0,1025.0,1020.0,3.0,2.0,14.1,19.5,No,No
2012-08-29,Mooree,7.9,25.2,0.0,4.2,10.3,NNE,48.0,NNE,N,35.0,20.0,62.0,34.0,1019.9,1014.3,1.0,2.0,25.2,16.8,No,No
2012-08-30,Noree,14.0,23.5,0.0,7.0,7.7,NNE,35.0,N,WSW,19.0,24.0,27.0,61.0,1015.1,1013.8,7.0,6.0,17.7,22.4,N0,No
2012-08-31,MOree,4.7,17.8,D.9,5.4,8.4,WSW,46.0,SSW,SW,17.0,26.0,56.0,23.0,1021.1,1017.8,6.0,1.0,10.0,17.3,No,No
2012-09-01,Joree,10.5,17.1,0.0,5.0,11.1,SW,39.0,SSW,SSW,28.0,24.0,57.0,26.0,1022.9,1019.8,1.0,0.0,1.6,16.9,No,No
2O12-09-D2,MOree,O.Z,z0.8,8.8,4.3,1l.B,W5W,z4.O,E,8W,I3.9,7I.0,B4.9,z0.o,I024.C,10ZD.8,O.o,O.D,7z.6,Z0.O,Nu,Nu
2012-09-03,Moree,1.6,21.8,0.0,8.5,11.3,SSW,24.0,NE,SSW,11.0,9.0,39.0,19.0,1023.6,1019.7,0.0,0.0,13.7,21.0,No,No
2012-09-04,Mo5ee,2.5,24.5,0.0,4.2,11.3,ENE,30.0,SSW,NNE,17.0,6.0,37.0,16.0,1024.2,1020.1,0.0,0.0,14.1,23.8,No,No
2012-09-05,Mor4e,4.7,25.1,0.0,5.0,14.03,NNE,56.0,N,N,28.0,37.0,46.0,22.0,1021.2,1014.0,0.0,0.0,11.o,24.4,No,No
2012-09-06,Mkoree,13.7,27.7,0.0,15.3712,14.03,N,44.0,N,NNW,28.0,31.0,59.0,26.0,1011.5,1016.3,6.994,2.0,17.6,27.1,No,No
2012-09-07,Mofee,11.0,19.1,0.0,14.03,16.0,SW,19.0,W,W,56.0,28.0,26.0,17.0,1013.9,1012.3,3.0,3.0,24.5,23.1,No,No
2012-09-08,Moree,2.9,19.9,0.0,7.8,11.1,SW,46.0,SW,SW,24.0,30.0,42.0,24.0,10Zz.0,1018.4,0.0,0.0,13.6,19.4,No,No
2012-09-09,Mkoree,3.4,14.7,9.O,4.8,11.3,SW,46.0,SSW,SW,20.0,17.0,47.0,29.0,1023.2,1019.8,0.0,0.0,20.7,20.2,No,No
2012-09-10,Moree,5.8,24.3,0.0,5.6,9.2,NE,37.0,N,NE,20.0,11.0,50.0,38.0,1025.8,1021.3,5.0,7.0,17.1,z8.6,No,No
2012-09-11,Moree,9.1,26.1,0.0,4.4,10.7,N,56.0,ENE,SE,22.0,0.0,SG.0,29.0,1024.5,1019.7,2.0,3.0,19.2,25.6,No,No
2012-09-12,Moree,10.5,27.5,0.0,5.0,10.5,NNE,39.0,N,NW,30.0,13.0,23.0,48.0,1023.1,1017.5,1.0,3.0,20.0,27.0,No,No
2012-09-13,Moree,14.1,Z9.B,0.0,7.4,9.2,SSW,74.0,N,WNW,35.0,35.0,50.0,15.0,1014.6,1007.1,1.0,7.0,20.0,28.2,No,No
2012-09-14,Moree,2.5,19.2,0.0,9.8,10.9,SW,35.0,SSW,SW,11.0,22.0,50.0,23.0,1020.3,1017.6,0.0,0.0,11.8,18.8,Nu,No
2012-09-15,Moreef,1.2,22.8,0.0,5.2,11.4,NNE,19.0,ESE,SE,11.0,7.0,39.0,24.0,1023.5,1019.4,0.0,0.0,13.4,21.8,No,No
2012-09-16,Moree,7.3,24.6,0.0,4.4,10.4,NNE,41.0,NNE,WNW,30.0,13.0,46.0,30.0,1022.0,1016.5,3.0,6.0,16.0,23.5,No,No
2012-09-17,Moree',9.8,19.2,0.0,5.0,2.2,NNE,33.0,N,WNW,10.o,19.0,60.0,60.0,1019.6,1016.1,7.0,7.0,16.6,18.1,No,Yes
2012-09-18,Mree,8.9,25.5,1.4,1.4,10.7,SW,52.0,NNE,NNW,19.0,20.0,64.0,32.0,1018.4,1013.2,7.D,4.D,18.3,24.6,Yes,Yes
2012-09-19,Moree,24.5,25.2,2.8,5.6,10.9,W,35.0,N,WSW,20.0,17.0,74.0,21.0,1017.2,1014.2,1.0,b.O,17.9,8.5,Yes,No
2012-09-20,Morese,7.8,29.9,0.0,6.0,11.4,N,33.0,NE,N,17.0,9.0,32.0,16.0,1018.5,1013.4,1.0,1.0,21.2,28.8,No,Yes
2012-09-21,Moree,14.0,27.5,1.4,8.2,C.l,WSW,41.0,ESE,SSE,1.8,2.0,62.0,39.0,1012.9,1016.6,6.0,3.0,20.3,26.0,Yes,No
2012-09-22,Moree,7.0,z6.0,0.0,2.8,11.5,S,31.0,SSW,SW,9.0,11.0,46.0,10.0,1016.5,1011.9,0.0,0.0,18.2,26.1,No,No
2012-09-23,Moree,5.9,29.3,0.0,6.0,11.2,NE,24.0,NNE,SW,17.0,2.0,33.0,13.0,1014.0,1009.6,0.0,0.0,18.6,28.2,No,No
2012-09-24,Moree,11.0,25.8,0.0,6.8,10.2,WSW,50.0,SW,SW,13.0,30.0,39.0,14.0,1011.7,1011.2,3.0,1.0,18.0,24.8,No,No
2012-09-25,Moree2,3.5,27.3,0.0,7.2,11.7,ENE,31.0,ESE,ESE,11.0,7.0,35.0,15.0,1018.4,1014.1,4.0,1.0,17.8,26.4,No,No
2012-09-26,Moree],10.5,26.9,0.0,6.0,10.8,NNE,89.o,NE,ENE,24.0,11.0,52.0,31.0,1020.7,1015.9,1.0,3.0,19.4,24.9,No,No
2072-0g-27,Moree,13.8,28.1,6.8,0.0,9.5,W,29.993,NNE,NE,30.0,15.0,55.0,31.0,1020.6,1015.2,7.0,1.0,19.4,27.2,No,No
2012-09-28,Moree,21.3,31.0,0.0,7.8,10.8,NNE,44.0,N,N,28.0,28.0,52.0,21.0,1017.2,1010.2,0.0,5.0,15.1,30.1,No,N0
2012-09-29,Moree],17.3,1g.3,0.8,8.6,0.6,N,33.0,NE,NW,13.0,17.0,79.0,90.0,1013.8,1012.6,8.0,7.0,17.8,19.3,Yes,No
2012-09-30,Moree,6.5,20.8,4.4,1.4,11.3,SW,39.0,S,SW,19.0,24.0,29.0,15.0,1021.8,1O10.4,3.0,1.0,15.2,19.9,Yes,No
2012-10-01,Moree,4.0,24.6,0.0,6.6,11.9,WNW,22.0,E,W,9.0,11.0,41.0,19.0,1024.9,1021.3,0.0,1.0,16.7,23.8,No,No
2012-10-02,Moree],9.5,25.9,0.0,6.0,11.6,NE,31.0,E,S,15.0,7.0,27.0,49.0,1029.2,1024.5,2.0,4.0,19.4,24.8,No,No
2012-10-03,Moree,9.7,26.6,0.0,5.8,11.6,E,31.0,NE,SW,7.0,4.0,23.0,46.0,1028.5,1022.8,0.0,0.0,17.7,Z8.4,No,No
2012-10-04,Moree',8.2,30.2,0.0,5.6,11.7,N,30.0,NNE,NW,19.0,13.0,14.0,39.0,1024.1,10l5.3,0.0,0.0,22.0,29.2,No,No
2012-10-05,More2,10.3,32.4,0.0,9.2,10.9,NNW,31.0,N,W,15.0,13.0,29.0,12.0,1021.1,1016.4,0.0,3.0,23.6,31.5,No,No
2012-10-06,M0ree,12.2,34.2,0.0,7.8,10.8,N,43.0,N,N,17.0,17.0,10.0,26.0,1017.6,1011.5,3.0,4.0,25.2,33.3,No,N0
2012-10-07,Mopree,14.6,27.0,0.0,9.8,11.9,W,20.0,8W,SW,22.0,56.0,48.0,20.0,1013.6,1011.3,0.0,0.0,18.5,26.0,No,No
2012-10-08,Moree],5.3,26.9,0.0,9.2,11.8,NNE,33.0,ENE,W,20.0,11.0,56.0,18.0,1013.6,1009.5,1.0,1.0,16.6,25.7,No,No
2012-10-09,Moree,8.9,27.6,0.0,7.0,11.7,SW,43.0,E,SW,13.0,Zz.0,30.0,15.0,1012.4,1008.8,2.0,1.0,18.3,26.8,No,No
2012-10-10,Moree,9.8,32.0,0.0,8.8,I2.9,WNW,57.0,NE,WNW,30.0,37.0,44.0,9.0,1010.6,1006.4,0.0,1.0,20.2,31.9,No,Yes
2012-10-11,MOree,12.7,16.2,5.2,11.2,2.6,WNW,39.0,NNW,SW,13.0,7.0,94.0,67.0,1008.3,1008.5,8.0,7.0,12.9,14.2,Yes,Yes
2012-10-12,Moree,5.9,17.1,4.2,0.6,10.0,WSW,57.0,W,SW,30.0,31.0,78.0,38.0,1016.3,1016.1,7.0,6.0,9.1,15.4,No,Yes
2012-10-13,Moee,4.3,23.0,0.0,5.0,I1.G,WSW,46.0,NW,SW,7.0,20.0,53.0,20.0,1022.2,1018.9,0.0,5.0,13.5,22.1,No,No
2012-10-14,Moree],4.9,24.0,0.0,5.6,12.1,SW,50.0,88W,SSW,11.0,24.0,51.0,21.0,1023.9,1020.7,0.0,3.0,14.8,22.6,No,No
2012-10-15,Moree,7.3,21.Z,0.0,8.0,12.4,ESE,28.0,E,E,15.0,7.0,4S.D,23.0,1026.0,1022.3,0.0,1.0,17.8,25.8,NO,No
2012-lO-16,Moree,9.8,30.2,0.0,6.6,12.0,NNE,41.0,NNE,NNE,30.0,15.0,57.0,20.0,1023.2,1018.4,0.0,1.0,19.5,28.7,No,No
2012-10-17,oree,14.8,34.6,0.0,8.2,1Z.z,WNW,39.0,N,NNW,19.0,19.0,45.0,17.0,1018.8,1014.6,0.0,1.0,21.5,32.8,No,No
2012-10-18,Moreee,11.9,34.8,0.0,10.4,12.6,W,29.993,E,WNW,17.0,15.0,23.0,9.0,1014.3,1017.5,1.0,1.0,25.1,33.4,No,No
2012-10-19,Mmoree,17.9,33.7,0.0,10.6,10.3,W,29.993,N,SE,sB.62,2.19,59.0,24.0,1017.1,1013.9,O.9,3.0,22.3,32.3,No,No
2012-10-20,Morese,17.1,37.0,0.0,8.6,12.2,SE,29.993,N,W,83.62,2.19,31.0,6.0,1013.8,1011.0,0.0,0.0,26.8,B6.9,No,No
2012-10-21,Moree,16.7,32.9,0.0,14.6,6.2,S,76.0,N,NE,4.0,6.0,25.0,15.0,1015.9,1012.4,4.0,7.0,23.2,30.9,No,No
2012-10-22,Moree],12.5,29.9,0.2,6.2,12.5,SW,59.0,SSW,SW,17.0,33.0,59.0,q.9,1015.4,1012.6,1.0,1.0,21.1,29.2,No,No
2012-10-23,Moree4,9.1,27. 1,0.0,14.0,12.6,ESE,48.0,ESE,SE,31.0,20.0,33.0,11.0,1022.0,1018.4,0.0,1.0,16.7,26.4,No,No
2012-10-24,M0ree,9.2,29.3,0.0,10.4,12.7,SSE,52.0,E,S,13.0,24.0,39.0,14.0,1016.4,1022.9,0.0,1.0,17.8,28.1,No,No
2012-10-25,More,13.7,32.4,0.0,8.2,12.4,NNE,41.0,NNE,NNW,15.0,28.0,48.0,18.0,1016.9,1011.0,1.0,1.0,19.6,30.5,No,No
2012-10-26,oree,13.2,34.7,10.2,0.0,11.2,SW,8b.0,N,5W,l7.8,20.0,28.0,10.0,1010.1,1006.2,0.0,6.0,23.3,34.0,No,No
2012-10-27,Mor5ee,15.4,26.6,0.0,13.0,7.9,SSW,39.0,S,SSW,20.0,20.0,28.0,10.0,1014.3,1012.6,6.0,7.0,18.8,24.8,No,No
201z-l0-28,Muree,I7.5,z3.4,0.0,s.O,I2.9,NNE,31.O,ENE,NNE,2D.D,11.0,59.o,Z6.O,10Zo.4,1D77.4,B.O,G.8,Ig.3,26.7,N0,N0
2012-10-29,Moree,12.1,25.1,0.0,7.2,1.7,ENE,28.0,E,E,9.0,17.0,49.0,30.0,1022.4,1018.1,7.0,7.0,18.3,24.2,No,NO
20l2-1O-30,Moree,16.3,25.1,0.0,5.0,4.5,NE,33.0,NNE,NNW,19.0,7.0,bB.0,38.0,1020.2,1015.7,6.0,7.0,18.2,24.4,No,No
2012-10-31,Moree,11.5,31.1,0.0,4.2,12.6,NNW,33.0,NNE,W,15.0,6.0,60.0,23.0,1O1s.3,1013.9,3.0,1.0,20.4,29.8,No,No
2012-11-01,Moree',14.5,35.7,0.0,8.4,12.3,SW,43.0,NNE,NW,17.0,13.0,47.0,12.0,1013.8,1007.1,1.0,3.0,23.8,34.2,No,Nu
2012-11-02,Moree],15.3,30.4,0.0,15.0,12.5,SSW,26.0,S,SW,48.0,22.0,32.0,74.18,1008.8,1011.2,0.0,0.0,19.2,29.5,No,No
2012-11-03,Joree,12.6,29.0,0.0,11.0,7.1,NNE,43.0,NE,N,30.0,13.0,50.0,27.0,1013.0,1015.5,6.0,7.0,20.6,27.2,No,No
2012-11-04,Moree,18.8,30.5,0.0,8.8,11.7,NE,48.0,NNE,NNE,31.0,19.0,50.0,32.0,1018.4,1014.4,4.0,5.0,21.9,29.1,No,No
2012-11-05,Moree,17.6,38.8,0.0,9.6,10.5,NNE,87.o,N,NNW,24.0,13.0,49.0,22.0,1020.1,1014.7,0.0,4.0,22.6,31.1,No,No
